source_dataset,flow_type,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
interaction_telemetry_large.csv,element_15,42.72825507,2,0,0,0,0,0,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,22.22909525,0,1,0,0,1,0,1.2650524075,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,100.374367,0,0,0,0,1,0,0.9021670380000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,76.21142156,4,1,0,1,3,3,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,141.1749728,1,0,0,0,2,2,1.49184119048,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,unknown,47.04825321,0,1,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_37,148.2582158,0,0,0,0,1,0,1.084574026,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,60.50125006,0,0,0,0,0,0,1.5722783302999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_34,147.1337564,0,0,0,0,1,0,1.4818969465,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,76.26414423,1,0,0,0,3,3,0.7523401206250001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,148.105543,0,0,0,0,2,0,0.2184319626,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,116.8460309,3,1,0,0,4,4,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_15,99.15284206,1,2,0,0,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,208.1771342,0,0,0,0,2,0,1.71529036,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_36,179.3271603,2,0,0,0,2,2,0.258455038,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_33,131.9788814,0,1,0,0,1,0,0.3001933502333333,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,69.81209067,1,1,0,0,1,1,0.04458612186666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,93.91717146,1,0,0,0,0,0,0.5856183876666666,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,115.114222,1,0,0,0,0,0,0.691385645,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,157.7833114,2,2,0,0,4,4,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,138.1597907,1,1,0,1,3,3,0.14835476576666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,73.33575007,1,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,159.8294491,0,1,0,0,3,0,0.57589678025,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,237.4626901,1,0,0,1,3,3,0.012992665425000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,8.664659829,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_27,38.27550741,0,1,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,179.0408269,2,1,0,0,1,1,0.058109872900000005,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,291.1638905,2,1,0,0,1,1,0.40807350625,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,86.62754479,0,0,0,0,4,0,3.1987791975500004,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,88.63431003,1,3,0,0,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,119.9590063,1,0,0,0,3,3,0.28518037046,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_44,22.81068932,1,0,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,89.73033181,3,0,0,0,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_9,104.1022659,1,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_7,90.86492976,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_24,132.0419421,5,1,0,1,2,2,0.0687133482,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,160.8070463,4,0,0,0,4,4,2.1314514040000003,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,92.50357924,1,2,0,0,2,2,1.2508869821000002,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_28,51.90250674,1,1,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_19,105.0738368,0,0,0,0,1,0,2.2781447661,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,147.2665518,2,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,76.21977338,1,1,0,0,2,2,0.6914104283,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,27.28576138,1,0,0,0,1,1,0.35448641135000003,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_37,70.52974728,2,1,0,1,3,3,7.564466334114286,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,73.80997679,0,1,0,0,2,0,0.462875643,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,98.69565653,0,4,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_31,197.5569906,1,0,0,0,1,1,2.5907330041333334,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,51.34346992,1,0,0,0,2,2,0.282851614875,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,198.8819327,3,0,0,0,1,1,1.626288113,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,125.9451048,0,1,0,0,0,0,1.5559521159,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,101.8824954,0,0,0,0,2,0,1.9423477533333335,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,184.1727343,2,1,0,0,3,3,0.6563626345555554,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,181.824908,2,1,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_41,128.4043904,0,0,0,0,0,0,0.5580255465,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_25,126.5146592,1,0,0,0,0,0,0.784263716325,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,169.8247716,1,0,0,0,2,2,0.38705789225000004,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_48,209.0918787,2,0,0,0,3,3,0.1321857367,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_31,92.80777143,0,0,0,0,2,0,1.6309120033333335,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,162.7220097,1,1,0,1,1,1,1.3191727542142857,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,85.75974318,0,2,0,0,2,0,0.159499934175,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,135.8450056,1,0,0,0,3,3,0.21614366200000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_38,23.95897833,0,0,0,0,1,0,1.5182736319999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,41.04978239,0,0,0,0,0,0,9.270886111,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,37.88953965,2,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,105.7897001,2,0,0,0,2,2,0.23751329167500002,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,188.7354119,0,0,0,0,2,0,0.7029113436000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_19,544.53119,0,0,0,0,1,0,1.7167658133749997,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_43,11.28391334,0,1,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_39,114.0522815,0,0,0,1,3,0,1.04179885515,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,126.7493916,0,1,0,0,3,0,0.0451108805,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,107.9848544,0,2,0,0,1,0,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,55.68774125,0,0,0,0,0,0,0.5138035320000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,unknown,57.40083359,1,2,0,1,1,1,0.17718917780000001,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_34,110.7345121,2,2,0,1,4,4,0.08148345955714287,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_42,151.4109774,1,0,0,1,2,2,1.5247091950000002,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_42,42.50980329,0,1,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,95.9003964,3,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,228.9823338,1,0,0,0,1,1,0.5332058909999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_36,155.7677666,1,1,0,1,5,5,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,47.75008316,0,2,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_37,82.70239769,0,0,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,130.4751421,2,3,0,0,1,1,0.10667429929999998,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,133.3582727,1,2,0,0,3,3,0.49844681383333334,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_24,176.5228086,3,0,0,0,2,2,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,170.6640856,2,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_31,219.1138053,1,2,0,1,3,3,0.13386365471666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,119.3523393,1,0,0,0,3,3,0.440076260525,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,285.0181484,3,0,0,0,3,3,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_46,76.15238871,1,0,0,0,1,1,0.48973835774999996,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,unknown,72.50273275,2,1,0,1,4,4,0.5200258489166666,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_36,101.5236735,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_32,86.28702004,1,0,0,0,1,1,2.265309476,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_28,120.1409254,2,1,0,1,3,3,0.4003289245,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,162.6701023,0,0,0,0,1,0,0.2443610574,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,203.8812985,2,2,0,0,4,4,0.46051655681,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_41,27.06641397,0,1,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,37.55557429,0,0,0,0,0,0,0.5555662727999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,78.30990157,2,0,0,0,4,4,0.25430039245,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,88.03364298,1,0,0,0,1,1,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,200.2486592,3,0,0,0,1,1,0.08066327585000001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,45.35387178,3,0,0,0,4,4,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_42,88.46702279,0,0,0,0,1,0,0.5786480755,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_12,42.63397725,0,0,0,0,1,0,2.026890572,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,206.5923722,1,0,0,0,1,1,0.30686267543333334,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,57.75217406,2,0,0,0,3,3,0.48545313174,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_19,149.6193048,1,0,0,0,3,3,0.762820937,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,105.4084332,1,2,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,104.4437527,1,0,0,0,2,2,0.7788114685,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,186.2346972,0,0,0,0,2,0,1.150082277025,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_7,165.0019803,3,0,0,1,4,4,0.35749379481666665,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_29,102.3952955,1,1,0,0,3,3,0.6390070166499999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_25,83.24327194,0,0,0,0,2,0,0.8872300639999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_12,150.4038439,1,1,0,0,3,3,3.24522824425,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,192.25166,1,0,0,0,1,1,0.7144048275,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,226.4934166,0,0,0,0,2,0,0.166139346475,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_19,97.1735911,2,0,0,0,3,3,0.35134345038000003,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_37,37.34042629,0,0,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_31,136.3569746,3,1,0,1,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,42.41712183,0,1,0,0,0,0,0.2828033585333333,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_12,99.86933091,1,0,0,0,2,2,0.966848146,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,160.7038925,4,0,0,0,4,4,1.8972173637857144,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,53.70760036,1,0,0,0,1,1,0.641474703,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_32,198.9495755,0,2,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_24,69.80862019,0,0,0,0,3,0,1.066396898,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_36,32.08209925,2,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,115.9533056,2,1,0,0,1,1,0.037397193625,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_44,147.5483113,2,3,0,1,4,4,0.2649139477,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,132.487167,3,0,0,2,4,4,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_12,65.14718427,0,0,0,1,1,0,0.162563044525,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_24,30.07165182,0,0,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,145.2789312,0,2,0,1,4,0,2.7684096223999997,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,157.7418575,4,0,0,1,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,67.68522942,1,0,0,0,2,2,0.32048131693333337,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,154.0400401,3,0,0,0,3,3,0.031654607019999996,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_44,86.49388221,1,3,0,1,3,3,0.37108733061625004,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_49,71.99932959,2,0,0,1,2,2,1.7198068871999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,103.9106745,2,0,0,2,3,3,1.43440275285,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,36.93754978,2,0,0,0,3,3,1.132680433375,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,144.7792646,3,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,104.5900058,3,1,0,0,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,162.6320586,0,2,0,0,2,0,0.52496274678,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_14,117.6846848,0,1,0,0,2,0,0.09873594396666666,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,121.0544407,3,0,0,0,1,1,1.62121848975,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,94.74471027,0,0,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,85.225237,1,2,0,0,2,2,0.31519293600000003,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_19,82.8511757,1,0,0,0,2,2,1.425943921,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,63.59278598,1,1,0,0,2,2,0.09678154919999998,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,49.62646493,3,2,0,0,2,2,0.03804400565,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,171.6275662,1,0,0,0,0,0,0.3236072577666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_27,17.24382976,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,86.16444323,2,0,0,0,1,1,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,129.7266967,2,1,0,0,1,1,0.15464694834,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_10,107.261786,0,3,0,0,6,0,0.2891533683333333,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_25,143.2605295,2,1,0,1,4,4,0.06911388384,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,26.06314967,2,0,0,0,1,1,1.1646728996666669,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,37.59454807,0,0,0,0,2,0,1.6596407231499999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_29,12.79919753,1,0,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,172.0992517,2,1,0,0,4,4,0.6111125928142856,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_33,35.67605384,0,0,0,0,2,0,0.43254061593333337,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_17,39.32962469,1,0,0,0,1,1,1.60550778,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_36,51.08759531,0,1,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,52.49231167,2,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_29,164.6049057,0,1,0,0,2,0,1.540909517,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_15,66.30243476,1,0,0,0,3,3,0.028873685913333332,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_33,101.6369362,1,0,0,0,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_24,784.5711874,0,0,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,23.67423025,0,1,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_25,106.85192,1,0,0,0,2,2,1.3947120287499999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_18,67.02678333,1,0,0,0,1,1,4.5591465360250005,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,unknown,210.0739786,1,0,0,1,2,2,0.5579838245,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_32,317.451714,1,0,0,0,2,2,0.10403462972500001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_3,170.2394398,0,0,0,0,1,0,0.9937883862333333,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_33,15.79556691,0,0,0,1,2,0,0.18758242139999998,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,136.7610049,0,0,0,0,3,0,0.8614282484,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_32,35.12586008,0,0,0,0,1,0,5.0289195300000005,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,115.1925374,1,2,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_27,98.94030255,2,1,0,0,3,3,0.039622952499999996,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_28,80.15144195,0,1,0,0,2,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_22,141.2282837,0,1,0,1,2,0,0.6766352106666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_13,39.22369631,2,0,0,0,2,2,0.8941199289999999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,147.8033386,3,2,0,0,4,4,0.49011414466666664,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_45,118.2431014,0,0,0,0,2,0,0.487059397,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_32,215.6457748,2,0,0,1,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_26,361.9483329,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_30,0.0,0,0,0,0,1,0,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_4,42.94495226,2,0,0,0,1,1,0.0,1.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_29,133.103805,1,3,0,1,2,2,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,246.6622984,5,2,0,1,5,5,0.0546271450375,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_30,91.48240167,0,0,0,0,1,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_16,74.05280917,0,1,0,0,2,0,0.46555893833333334,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,279.7558827,3,0,0,0,2,2,0.11964256152500001,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_23,401.5201103,1,0,0,0,1,1,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_2,105.7623332,1,0,0,0,2,2,4.0561639415,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_28,157.5773073,1,0,0,0,2,2,0.2756168520333333,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_43,20.47781547,0,0,0,0,0,0,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_11,70.91092969,0,0,0,0,1,0,0.05843424166666667,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_20,56.6682953,2,1,0,0,3,3,0.0,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_21,30.89337208,1,0,0,0,1,1,1.9816610845,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,97.00832567,1,0,0,0,2,2,0.8014825527199999,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_1,110.2381098,0,1,0,0,2,0,0.19368796715,0.0,0,-1,Unlabeled
interaction_telemetry_large.csv,element_12,121.7582193,1,0,0,0,3,3,1.5553024793999999,0.0,0,-1,Unlabeled
