source_dataset,flow_type,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
interactions.csv,https://elearning.unisi.it/,4.913000111628207e-06,0,50,0,0,0,0,9.826000223256415e-08,-1,0,-1,Unlabeled
interactions.csv,https://onedrive.live.com/,1.7729998944560066e-06,2,50,0,0,0,0,3.545999788912013e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.8829999741428765e-06,0,50,0,0,0,0,9.765999948285752e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,4.022999974040431e-06,0,50,27,0,0,0,8.045999948080862e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,http://utenti.quipo.it/,4.90100001115934e-06,0,50,0,0,0,0,9.80200002231868e-08,-1,0,-1,Unlabeled
interactions.csv,https://app.grammarly.com/,4.903999979433138e-06,0,50,0,0,0,0,9.807999958866276e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.garnier.it/,4.90100001115934e-06,0,50,0,0,0,0,9.80200002231868e-08,-1,0,-1,Unlabeled
interactions.csv,https://app.grammarly.com/,1.1479999102448346e-06,0,50,50,0,0,0,2.2959998204896692e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.repubblica.it/,4.916999841952929e-06,0,50,0,0,0,0,9.833999683905859e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,4.706000026999391e-06,50,50,50,9,0,0,9.412000053998782e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,3.513999899951159e-06,1,50,0,0,0,0,7.027999799902318e-08,-1,0,-1,Unlabeled
interactions.csv,https://ricerca.uniba.it/,2.5889999051287305e-06,0,50,0,0,0,0,5.177999810257461e-08,-1,0,-1,Unlabeled
interactions.csv,http://elearning.unisi.it/,4.654999884223798e-06,0,50,0,0,0,0,9.309999768447596e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.sejda.com/,1.3520000265998533e-06,50,50,0,9,0,0,2.7040000531997064e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,2.2140000055514975e-06,0,50,45,0,0,0,4.428000011102995e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,2.4440000743197743e-06,0,50,26,0,0,0,4.8880001486395483e-08,-1,0,-1,Unlabeled
interactions.csv,https://mercati.ilsole24ore.com/,0.00011165599994455988,0,50,4,0,0,0,2.2331199988911974e-06,-1,0,-1,Unlabeled
interactions.csv,https://www.gnula.cc/,4.603999968821881e-06,50,50,0,9,0,0,9.207999937643763e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,2.612000116641866e-06,3,50,0,0,0,0,5.224000233283732e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://lc22db.forumcommunity.net/,1.611500010767486e-05,0,50,0,0,0,0,3.2230000215349717e-07,-1,0,-1,Unlabeled
interactions.csv,https://marleyacademy.ddns.net/,2.013000084843952e-06,0,50,0,0,0,0,4.026000169687904e-08,-1,0,-1,Unlabeled
interactions.csv,https://calendar.google.com/,4.902999990008539e-06,0,50,0,0,0,0,9.805999980017077e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.9009997837856645e-06,0,50,0,0,0,0,9.801999567571329e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,4.702999831351917e-06,2,50,0,0,0,0,9.405999662703834e-08,-1,0,-1,Unlabeled
interactions.csv,https://classroom.google.com/,9.240000053978292e-07,0,50,0,0,0,0,1.8480000107956583e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,1.1239999366807751e-06,28,50,0,4,0,0,2.2479998733615503e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.okpedia.it/,4.717000138043659e-06,2,50,0,0,0,0,9.434000276087317e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://telematici.agenziaentrate.gov.it/,2.538999979151413e-06,0,50,0,0,0,0,5.0779999583028254e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.897000053460943e-06,0,50,0,0,0,0,9.794000106921885e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.902999990008539e-06,0,50,0,0,0,0,9.805999980017077e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.repubblica.it/,3.5010000374313677e-06,0,50,24,0,0,0,7.002000074862735e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.esse3.unitn.it/,4.8889999106904725e-06,0,50,0,0,0,0,9.777999821380944e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.gnula.cc/,4.900000021734741e-06,50,50,0,9,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.google.com/,6.531999815706513e-06,2,50,1,0,0,0,1.3063999631413026e-07,-1,0,-1,Unlabeled
interactions.csv,https://app.grammarly.com/,2.2909998733666725e-06,0,50,30,0,0,0,4.581999746733345e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.unitn.it/,4.902999990008539e-06,0,50,0,0,0,0,9.805999980017077e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,3.1409999792231247e-06,0,50,0,0,0,0,6.28199995844625e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.languagecert.org/,3.901999889421859e-06,0,50,0,0,0,0,7.803999778843717e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.898000042885542e-06,0,50,0,0,0,0,9.796000085771084e-08,-1,0,-1,Unlabeled
interactions.csv,http://www.srlmetroquadro.com/,4.899000032310141e-06,50,50,0,9,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.899999794361065e-06,0,50,0,0,0,0,9.79999958872213e-08,-1,0,-1,Unlabeled
interactions.csv,https://idp.unitn.it/,1.9929998416046146e-06,2,50,27,0,0,0,3.985999683209229e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,5.005000048186048e-06,0,50,0,0,0,0,1.0010000096372096e-07,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://blog.giallozafferano.it/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,2.319000032002805e-06,2,50,0,0,0,0,4.6380000640056095e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,1.2989999049750622e-06,0,50,0,0,0,0,2.5979998099501246e-08,-1,0,-1,Unlabeled
interactions.csv,https://drive.google.com/,4.88600016979035e-06,0,50,0,0,0,0,9.7720003395807e-08,-1,0,-1,Unlabeled
interactions.csv,https://giuseppe-desolda.ddns.net:8080/,7.3019998581003165e-06,0,50,0,0,0,0,1.4603999716200632e-07,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,4.905999958282337e-06,0,50,0,0,0,0,9.811999916564673e-08,-1,0,-1,Unlabeled
interactions.csv,http://utenti.quipo.it/,4.905999958282337e-06,0,50,0,0,0,0,9.811999916564673e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.893000095762545e-06,0,50,0,0,0,0,9.786000191525091e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,3.698999989865115e-06,0,50,0,0,0,0,7.39799997973023e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,2.0390000372572104e-06,0,50,11,0,0,0,4.0780000745144206e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.amazon.it/,6.107999979576562e-06,2,50,0,0,0,0,1.2215999959153123e-07,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,1.427999904990429e-06,2,50,0,0,0,0,2.855999809980858e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.linkedin.com/,4.3170000481040915e-06,0,50,3,0,0,0,8.634000096208184e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,4.449000016393256e-06,0,50,0,0,0,0,8.898000032786513e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,4.557000011118362e-06,0,50,0,0,0,0,9.114000022236724e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.google.com/,4.912999884254532e-06,0,50,0,0,0,0,9.825999768509063e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.856000032305019e-06,0,50,0,0,0,0,9.712000064610039e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.898000042885542e-06,0,50,0,0,0,0,9.796000085771084e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,3.493999884085497e-06,3,50,0,0,0,0,6.987999768170993e-08,-1,0,-1,Unlabeled
interactions.csv,https://blog.giallozafferano.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://meet.google.com/,4.898000042885542e-06,0,50,0,0,0,0,9.796000085771084e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,3.9009998999972595e-06,18,50,0,2,0,0,7.80199979999452e-08,-1,0,-1,Unlabeled
interactions.csv,https://ees.elsevier.com/,4.920000037600403e-06,0,50,0,0,0,0,9.840000075200806e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.929999931846396e-06,0,50,0,0,0,0,9.859999863692792e-08,-1,0,-1,Unlabeled
interactions.csv,https://fscgroup.ddns.net/,3.268000000389293e-06,0,50,21,0,0,0,6.536000000778586e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,2.4849998681020224e-06,2,50,0,0,0,0,4.969999736204045e-08,-1,0,-1,Unlabeled
interactions.csv,https://marleyacademy.ddns.net/,4.402000058689737e-06,0,50,0,0,0,0,8.804000117379474e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,2.449000021442771e-06,0,50,0,0,0,0,4.898000042885542e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.comicus.it/,4.9634999868430896e-05,0,50,0,0,0,0,9.926999973686179e-07,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,4.90100001115934e-06,0,50,0,0,0,0,9.80200002231868e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.disneyplus.com/,2.9770001219731057e-06,2,50,0,0,0,0,5.954000243946212e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,1.3609999314212473e-06,3,50,0,0,0,0,2.7219998628424948e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.google.com/,2.9010000162088545e-06,0,50,0,0,0,0,5.802000032417709e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,2.3310001324716723e-06,50,50,35,9,0,0,4.6620002649433446e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,4.90100001115934e-06,0,50,0,0,0,0,9.80200002231868e-08,-1,0,-1,Unlabeled
interactions.csv,https://didatticaonline.unitn.it/,9.399998361914186e-07,0,50,0,0,0,0,1.879999672382837e-08,-1,0,-1,Unlabeled
interactions.csv,https://answers.microsoft.com/,8.170000000973232e-07,0,50,0,0,0,0,1.6340000001946465e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.899999794361065e-06,0,50,0,0,0,0,9.79999958872213e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,2.2140000055514975e-06,0,50,31,0,0,0,4.428000011102995e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,3.949000074499054e-06,0,50,0,0,0,0,7.898000148998107e-08,-1,0,-1,Unlabeled
interactions.csv,https://meet.google.com/,4.915000090477406e-06,0,50,0,0,0,0,9.830000180954812e-08,-1,0,-1,Unlabeled
interactions.csv,https://app.notarify.io/,1.416000031895237e-06,2,50,0,0,0,0,2.832000063790474e-08,-1,0,-1,Unlabeled
interactions.csv,https://drive.google.com/,4.910999905405333e-06,0,50,0,0,0,0,9.821999810810666e-08,-1,0,-1,Unlabeled
interactions.csv,https://marleyacademy.ddns.net/,1.5839998468436534e-06,1,50,0,0,0,0,3.167999693687307e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.899999794361065e-06,0,50,0,0,0,0,9.79999958872213e-08,-1,0,-1,Unlabeled
interactions.csv,https://app.grammarly.com/,4.905000196231413e-06,0,50,0,0,0,0,9.810000392462826e-08,-1,0,-1,Unlabeled
interactions.csv,https://giuseppe-desolda.ddns.net/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://didatticaonline.unitn.it/,4.1980001697083935e-06,0,50,0,0,0,0,8.396000339416787e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.airbnb.it/,8.699998943484388e-07,6,50,0,0,0,0,1.7399997886968777e-08,-1,0,-1,Unlabeled
interactions.csv,https://webapps.unitn.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,4.918999820802128e-06,0,50,0,0,0,0,9.837999641604256e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,2.049000158876879e-06,0,50,26,0,0,0,4.098000317753758e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.897000053460943e-06,0,50,0,0,0,0,9.794000106921885e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,2.4539999685657676e-06,0,50,21,0,0,0,4.907999937131535e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.prysmiangroup.com/,3.5549999211070826e-06,0,50,0,0,0,0,7.109999842214165e-08,-1,0,-1,Unlabeled
interactions.csv,https://marleyacademy.ddns.net/,2.133000180037925e-06,0,50,23,0,0,0,4.26600036007585e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.youtube.com/,4.889000138064148e-06,0,50,0,0,0,0,9.778000276128296e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.google.com/,2.5689998892630683e-06,0,50,0,0,0,0,5.1379997785261365e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.903999979433138e-06,0,50,0,0,0,0,9.807999958866276e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,2.1079999896755908e-06,0,50,34,0,0,0,4.215999979351182e-08,-1,0,-1,Unlabeled
interactions.csv,https://elearning.di.uniba.it/,2.829000095516676e-06,0,50,0,0,0,0,5.6580001910333524e-08,-1,0,-1,Unlabeled
interactions.csv,https://deltabit.co/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.reverso.net/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://laconfraternitadellapizza.forumfree.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://mail.google.com/,1.8349999209021917e-06,1,50,0,0,0,0,3.669999841804383e-08,-1,0,-1,Unlabeled
interactions.csv,https://it.wikipedia.org/,1.3449998732539825e-06,0,50,0,0,0,0,2.689999746507965e-08,-1,0,-1,Unlabeled
interactions.csv,https://lichess.org/,1.1940001058974303e-06,0,50,0,0,0,0,2.3880002117948607e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,4.898000042885542e-06,0,50,0,0,0,0,9.796000085771084e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,3.4989998312084936e-06,1,50,0,0,0,0,6.997999662416988e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.mediasetplay.mediaset.it/,4.899000032310141e-06,0,50,0,0,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://docs.google.com/,4.910000143354409e-06,0,50,0,0,0,0,9.820000286708819e-08,-1,0,-1,Unlabeled
interactions.csv,https://calendar.google.com/,4.914000101052807e-06,0,50,0,0,0,0,9.828000202105614e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.amazon.it/,4.903999979433138e-06,0,50,0,0,0,0,9.807999958866276e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.nextwatergovernance.net/,3.2000000373955118e-06,0,50,0,0,0,0,6.400000074791023e-08,-1,0,-1,Unlabeled
interactions.csv,https://marleyacademy.ddns.net/,3.42800012731459e-06,0,50,18,0,0,0,6.85600025462918e-08,-1,0,-1,Unlabeled
interactions.csv,https://fscgroup.ddns.net/,7.849998837627936e-07,0,50,0,0,0,0,1.5699997675255874e-08,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,4.903999979433138e-06,0,50,0,0,0,0,9.807999958866276e-08,-1,0,-1,Unlabeled
interactions.csv,https://didatticaonline.unitn.it/,4.887999921265873e-06,0,50,0,0,0,0,9.775999842531747e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.facebook.com/,2.058000063698273e-06,0,50,0,0,0,0,4.1160001273965464e-08,-1,0,-1,Unlabeled
interactions.csv,https://fscgroup.ddns.net/,1.5290002011170145e-06,0,50,0,0,0,0,3.058000402234029e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.uniba.it/,3.198000058546313e-06,0,50,0,0,0,0,6.396000117092626e-08,-1,0,-1,Unlabeled
interactions.csv,https://ricerca.uniba.it/,2.5060001007659594e-06,18,50,2,2,0,0,5.012000201531919e-08,-1,0,-1,Unlabeled
interactions.csv,https://ees.elsevier.com/,1.3219998891145224e-06,0,50,0,0,0,0,2.6439997782290447e-08,-1,0,-1,Unlabeled
interactions.csv,https://drive.google.com/,4.896000064036343e-06,0,50,0,0,0,0,9.792000128072686e-08,-1,0,-1,Unlabeled
interactions.csv,http://blog.beforemario.com/,1.0266999879604555e-05,0,50,0,0,0,0,2.053399975920911e-07,-1,0,-1,Unlabeled
interactions.csv,https://web.whatsapp.com/,4.900000021734741e-06,0,50,0,0,0,0,9.800000043469481e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.blackcat-cideb.com/,4.899000032310141e-06,50,50,0,9,0,0,9.798000064620282e-08,-1,0,-1,Unlabeled
interactions.csv,https://app.grammarly.com/,2.576000042608939e-06,0,50,11,0,0,0,5.152000085217878e-08,-1,0,-1,Unlabeled
interactions.csv,https://www.linkedin.com/,4.800000169780105e-06,0,50,0,0,0,0,9.60000033956021e-08,-1,0,-1,Unlabeled
